recorded_date,line_name,shift_name,recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_output,total_pass,total_reject,pass_rate,downtime_rate,availability,performance,quality,downtime_count,efficiency
2026-02-14,line a,shift 2,14,5,7,1,0,795.0,4.0,0.0,0.005031446540880503,0.038680557161569595,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.904
2026-02-15,line a,shift 3,22,6,7,1,0,793.0,4.0,0.0,0.005044136191677175,0.08020833134651184,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.8985
2026-02-14,line a,shift 1,6,5,7,1,0,827.0,5.0,0.0,0.006045949214026602,0.011562500149011612,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.397
2026-02-14,line a,shift 2,14,5,7,1,0,868.0,6.0,0.0,0.0069124423963133645,0.013298611156642437,0.9698011363636364,0.75509375,0.9680863636363636,1,0.9867
2026-02-15,line a,shift 3,22,6,7,1,0,896.0,1.0,0.0,0.0011160714285714285,0.04930555447936058,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.2961
2026-02-14,line b,shift 1,6,5,7,1,1,752.0,5.0,0.0,0.006648936170212766,0.10709635447710752,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.8552
2026-02-14,line b,shift 2,14,5,7,1,1,710.0,3.0,0.0,0.004225352112676056,0.10709635447710752,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.625
2026-02-15,line b,shift 3,22,6,7,1,1,814.0,5.0,0.0,0.006142506142506142,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.8333
2026-02-14,line b,shift 1,6,5,7,1,1,697.0,2.0,0.0,0.0028694404591104736,0.01857638917863369,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.8
2026-02-14,line b,shift 2,14,5,7,1,1,630.0,6.0,0.0,0.009523809523809525,0.034062501043081284,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.5882
2026-02-15,line b,shift 3,22,6,7,1,1,655.0,2.0,0.0,0.0030534351145038168,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.8006
2026-02-14,line b,shift 1,6,5,7,1,1,1050.0,2.0,0.0,0.0019047619047619048,0.007881944067776203,0.965764,0.7633297142857142,0.9598091428571428,1,0.9413
2026-02-14,line b,shift 2,14,5,7,1,1,886.0,3.0,0.0,0.003386004514672686,0.016631944105029106,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.9834
2026-02-15,line b,shift 3,22,6,7,1,1,883.0,2.0,0.0,0.0022650056625141564,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.5668
2026-02-14,line c,shift 1,6,5,7,1,2,955.0,6.0,0.0,0.0062827225130890054,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
2026-02-14,line c,shift 2,14,5,7,1,2,986.0,2.0,0.0,0.002028397565922921,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.6279
2026-02-15,line c,shift 3,22,6,7,1,2,976.0,3.0,0.0,0.0030737704918032786,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
2026-02-14,line c,shift 1,6,5,7,1,2,647.0,5.0,0.0,0.0077279752704791345,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.7744
2026-02-15,line c,shift 3,22,6,7,1,2,710.0,5.0,0.0,0.007042253521126761,0.015208333730697632,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.5929
2026-02-14,line c,shift 1,6,5,7,1,2,1050.0,5.0,0.0,0.004761904761904762,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.5487
2026-02-14,line c,shift 2,14,5,7,1,2,1038.0,3.0,0.0,0.002890173410404624,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.75
2026-02-15,line c,shift 3,22,6,7,1,2,1050.0,6.0,0.0,0.005714285714285714,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.834
2026-02-14,line d,shift 2,14,5,7,1,3,671.0,1.0,0.0,0.0014903129657228018,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.095
2026-02-15,line d,shift 3,22,6,7,1,3,734.0,2.0,0.0,0.0027247956403269754,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.3754
2026-02-14,line d,shift 1,6,5,7,1,3,967.0,2.0,0.0,0.002068252326783868,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.5282
2026-02-14,line d,shift 2,14,5,7,1,3,985.0,3.0,0.0,0.003045685279187817,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
2026-02-15,line d,shift 3,22,6,7,1,3,915.0,2.0,0.0,0.002185792349726776,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1.0
2026-02-14,line d,shift 1,6,5,7,1,3,898.0,5.0,0.0,0.005567928730512249,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.9747
2026-02-14,line d,shift 2,14,5,7,1,3,811.0,2.0,0.0,0.002466091245376079,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.3678
2026-02-15,line d,shift 3,22,6,7,1,3,870.0,7.0,0.0,0.008045977011494253,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.3628
2026-02-15,line a,shift 1,6,6,7,1,0,934.0,5.0,0.0,0.0053533190578158455,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.3546
2026-02-15,line a,shift 2,14,6,7,1,0,944.0,2.0,0.0,0.00211864406779661,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1.0
2026-02-16,line a,shift 3,22,0,8,0,0,1033.0,3.0,0.0,0.002904162633107454,0.03576388955116272,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.3554
2026-02-15,line a,shift 2,14,6,7,1,0,738.0,6.0,0.0,0.008130081300813009,0.10709635447710752,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.6594
2026-02-16,line a,shift 3,22,0,8,0,0,771.0,5.0,0.0,0.00648508430609598,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.8037
2026-02-15,line a,shift 1,6,6,7,1,0,1031.0,2.0,0.0,0.0019398642095053346,0.01822916604578495,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.9161
2026-02-15,line a,shift 2,14,6,7,1,0,767.0,5.0,0.0,0.00651890482398957,0.049861110746860504,0.9698011363636364,0.75509375,0.9680863636363636,1,0.2466
2026-02-15,line b,shift 1,6,6,7,1,1,844.0,4.0,0.0,0.004739336492890996,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.815
2026-02-15,line b,shift 2,14,6,7,1,1,809.0,2.0,0.0,0.002472187886279357,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,1.0
2026-02-16,line b,shift 3,22,0,8,0,1,847.0,2.0,0.0,0.0023612750885478157,0.05197916552424431,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.5929
2026-02-15,line b,shift 1,6,6,7,1,1,705.0,5.0,0.0,0.0070921985815602835,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.8546
2026-02-15,line b,shift 2,14,6,7,1,1,634.0,3.0,0.0,0.00473186119873817,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.7826
2026-02-16,line b,shift 3,22,0,8,0,1,790.0,4.0,0.0,0.005063291139240506,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.8849
2026-02-15,line b,shift 1,6,6,7,1,1,931.0,2.0,0.0,0.0021482277121374865,0.08569444715976715,0.965764,0.7633297142857142,0.9598091428571428,1,0.9143
2026-02-16,line b,shift 3,22,0,8,0,1,1050.0,5.0,0.0,0.004761904761904762,0.04819444566965103,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.9518
2026-02-15,line c,shift 1,6,6,7,1,2,792.0,2.0,0.0,0.0025252525252525255,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8102
2026-02-15,line c,shift 2,14,6,7,1,2,917.0,4.0,0.0,0.004362050163576881,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.3528
2026-02-16,line c,shift 3,22,0,8,0,2,1022.0,3.0,0.0,0.0029354207436399216,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
2026-02-15,line c,shift 1,6,6,7,1,2,820.0,4.0,0.0,0.004878048780487805,0.030451389029622078,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.1526
2026-02-15,line c,shift 2,14,6,7,1,2,750.0,6.0,0.0,0.008,0.023229166865348816,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.9662
2026-02-16,line c,shift 3,22,0,8,0,2,740.0,3.0,0.0,0.004054054054054054,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,1.0
2026-02-15,line c,shift 1,6,6,7,1,2,1050.0,5.0,0.0,0.004761904761904762,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.4241
2026-02-15,line c,shift 2,14,6,7,1,2,1050.0,4.0,0.0,0.0038095238095238095,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.3296
2026-02-16,line c,shift 3,22,0,8,0,2,1050.0,7.0,0.0,0.006666666666666667,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.9085
2026-02-15,line d,shift 1,6,6,7,1,3,646.0,6.0,0.0,0.009287925696594427,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.6763
2026-02-15,line d,shift 2,14,6,7,1,3,628.0,6.0,0.0,0.009554140127388535,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.6055
2026-02-16,line d,shift 3,22,0,8,0,3,719.0,5.0,0.0,0.006954102920723227,0.02638888917863369,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.259
2026-02-15,line d,shift 1,6,6,7,1,3,969.0,4.0,0.0,0.0041279669762641896,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.8
2026-02-15,line d,shift 2,14,6,7,1,3,937.0,1.0,0.0,0.0010672358591248667,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.5
2026-02-16,line d,shift 3,22,0,8,0,3,1046.0,5.0,0.0,0.004780114722753346,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.9163
2026-02-15,line d,shift 1,6,6,7,1,3,1023.0,3.0,0.0,0.002932551319648094,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1.0
2026-02-15,line d,shift 2,14,6,7,1,3,896.0,2.0,0.0,0.002232142857142857,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.9489
2026-02-16,line d,shift 3,22,0,8,0,3,896.0,3.0,0.0,0.0033482142857142855,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.9084
2026-02-16,line a,shift 1,6,0,8,0,0,1018.0,5.0,0.0,0.004911591355599214,0.0373263880610466,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.3332
2026-02-16,line a,shift 2,14,0,8,0,0,873.0,3.0,0.0,0.003436426116838488,0.03569444268941879,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.9643
2026-02-17,line a,shift 3,22,1,8,0,0,956.0,2.0,0.0,0.0020920502092050207,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.5404
2026-02-16,line a,shift 1,6,0,8,0,0,766.0,6.0,0.0,0.007832898172323759,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.3024
2026-02-16,line a,shift 2,14,0,8,0,0,838.0,4.0,0.0,0.00477326968973747,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.4737
2026-02-17,line a,shift 3,22,1,8,0,0,750.0,5.0,0.0,0.006666666666666667,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.2299
2026-02-16,line a,shift 1,6,0,8,0,0,865.0,3.0,0.0,0.003468208092485549,0.05371527746319771,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.6274
2026-02-16,line a,shift 2,14,0,8,0,0,1050.0,3.0,0.0,0.002857142857142857,0.04940972104668617,0.9698011363636364,0.75509375,0.9680863636363636,1,0.9506
2026-02-17,line a,shift 3,22,1,8,0,0,914.0,4.0,0.0,0.00437636761487965,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.5928
2026-02-16,line b,shift 1,6,0,8,0,1,729.0,6.0,0.0,0.00823045267489712,0.06902778148651123,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.2032
2026-02-16,line b,shift 2,14,0,8,0,1,935.0,4.0,0.0,0.0042780748663101605,0.06798610836267471,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.932
2026-02-17,line b,shift 3,22,1,8,0,1,744.0,3.0,0.0,0.004032258064516129,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.6608
2026-02-16,line b,shift 1,6,0,8,0,1,827.0,5.0,0.0,0.006045949214026602,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.4293
2026-02-16,line b,shift 2,14,0,8,0,1,689.0,5.0,0.0,0.00725689404934688,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.566
2026-02-17,line b,shift 3,22,1,8,0,1,672.0,1.0,0.0,0.001488095238095238,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.6776
2026-02-16,line b,shift 1,6,0,8,0,1,1050.0,5.0,0.0,0.004761904761904762,0.023368055000901222,0.965764,0.7633297142857142,0.9598091428571428,1,0.7765
2026-02-16,line b,shift 2,14,0,8,0,1,1050.0,2.0,0.0,0.0019047619047619048,0.03107638843357563,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.9689
2026-02-17,line b,shift 3,22,1,8,0,1,1012.0,2.0,0.0,0.001976284584980237,0.011631944216787815,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.9884
2026-02-16,line c,shift 1,6,0,8,0,2,1050.0,5.0,0.0,0.004761904761904762,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
2026-02-16,line c,shift 2,14,0,8,0,2,907.0,4.0,0.0,0.004410143329658214,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.6516
2026-02-17,line c,shift 3,22,1,8,0,2,853.0,6.0,0.0,0.007033997655334115,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.7413
2026-02-16,line c,shift 1,6,0,8,0,2,824.0,6.0,0.0,0.007281553398058253,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.8017
2026-02-16,line c,shift 2,14,0,8,0,2,730.0,4.0,0.0,0.005479452054794521,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.4497
2026-02-17,line c,shift 3,22,1,8,0,2,707.0,4.0,0.0,0.005657708628005658,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.9405
2026-02-16,line c,shift 1,6,0,8,0,2,1050.0,3.0,0.0,0.002857142857142857,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1.0
2026-02-16,line c,shift 2,14,0,8,0,2,1050.0,3.0,0.0,0.002857142857142857,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
2026-02-17,line c,shift 3,22,1,8,0,2,1050.0,5.0,0.0,0.004761904761904762,0.07874999940395355,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.6315
2026-02-16,line d,shift 1,6,0,8,0,3,804.0,6.0,0.0,0.007462686567164179,0.05972222238779068,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.9053
2026-02-16,line d,shift 2,14,0,8,0,3,698.0,5.0,0.0,0.0071633237822349575,0.06190972402691841,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.3229
2026-02-17,line d,shift 3,22,1,8,0,3,581.0,4.0,0.0,0.0068846815834767644,0.03246527910232544,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.5253
2026-02-16,line d,shift 1,6,0,8,0,3,896.0,4.0,0.0,0.004464285714285714,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.85
2026-02-16,line d,shift 2,14,0,8,0,3,932.0,4.0,0.0,0.004291845493562232,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.8081
2026-02-17,line d,shift 3,22,1,8,0,3,1034.0,6.0,0.0,0.005802707930367505,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1.0
2026-02-16,line d,shift 1,6,0,8,0,3,1050.0,3.0,0.0,0.002857142857142857,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1.0
2026-02-16,line d,shift 2,14,0,8,0,3,866.0,6.0,0.0,0.006928406466512702,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.912
2026-02-17,line d,shift 3,22,1,8,0,3,891.0,4.0,0.0,0.004489337822671156,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.2531
2026-02-17,line a,shift 1,6,1,8,0,0,1050.0,3.0,0.0,0.002857142857142857,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1.0
2026-02-17,line a,shift 2,14,1,8,0,0,1000.0,4.0,0.0,0.004,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.8517
2026-02-18,line a,shift 3,22,2,8,0,0,939.0,7.0,0.0,0.007454739084132056,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1.0
2026-02-17,line a,shift 1,6,1,8,0,0,851.0,3.0,0.0,0.0035252643948296123,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.3312
2026-02-17,line a,shift 2,14,1,8,0,0,709.0,5.0,0.0,0.007052186177715092,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.4927
2026-02-18,line a,shift 3,22,2,8,0,0,910.0,5.0,0.0,0.005494505494505495,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.5005
2026-02-17,line a,shift 1,6,1,8,0,0,904.0,3.0,0.0,0.00331858407079646,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.7496
2026-02-17,line a,shift 2,14,1,8,0,0,1009.0,5.0,0.0,0.004955401387512388,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.5074
2026-02-18,line a,shift 3,22,2,8,0,0,947.0,3.0,0.0,0.0031678986272439284,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.3978
2026-02-17,line b,shift 1,6,1,8,0,1,766.0,2.0,0.0,0.0026109660574412533,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.3678
2026-02-17,line b,shift 2,14,1,8,0,1,743.0,4.0,0.0,0.005383580080753701,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.3587
2026-02-18,line b,shift 3,22,2,8,0,1,696.0,5.0,0.0,0.007183908045977011,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.8589
2026-02-17,line b,shift 1,6,1,8,0,1,766.0,2.0,0.0,0.0026109660574412533,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.7466
2026-02-17,line b,shift 2,14,1,8,0,1,816.0,6.0,0.0,0.007352941176470588,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.3567
2026-02-18,line b,shift 3,22,2,8,0,1,683.0,2.0,0.0,0.0029282576866764276,0.03496527671813965,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.2157
2026-02-17,line b,shift 1,6,1,8,0,1,960.0,5.0,0.0,0.005208333333333333,0.007256944663822651,0.965764,0.7633297142857142,0.9598091428571428,1,0.9927
2026-02-17,line b,shift 2,14,1,8,0,1,896.0,4.0,0.0,0.004464285714285714,0.017395833507180214,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.5528
2026-02-18,line b,shift 3,22,2,8,0,1,1035.0,2.0,0.0,0.001932367149758454,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
2026-02-17,line c,shift 1,6,1,8,0,2,1050.0,2.0,0.0,0.0019047619047619048,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
2026-02-17,line c,shift 2,14,1,8,0,2,902.0,2.0,0.0,0.0022172949002217295,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.2618
2026-02-18,line c,shift 3,22,2,8,0,2,1050.0,2.0,0.0,0.0019047619047619048,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
2026-02-17,line c,shift 1,6,1,8,0,2,745.0,6.0,0.0,0.008053691275167786,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.6847
2026-02-17,line c,shift 2,14,1,8,0,2,678.0,2.0,0.0,0.0029498525073746312,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.5866
2026-02-18,line c,shift 3,22,2,8,0,2,813.0,4.0,0.0,0.004920049200492005,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.3173
2026-02-17,line c,shift 1,6,1,8,0,2,939.0,4.0,0.0,0.004259850905218318,0.07309027761220932,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.8072
2026-02-17,line c,shift 2,14,1,8,0,2,1050.0,3.0,0.0,0.002857142857142857,0.08916666358709335,0.959408,0.7887599999999999,0.9514285714285714,1,0.4987
2026-02-18,line c,shift 3,22,2,8,0,2,1017.0,3.0,0.0,0.0029498525073746312,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
2026-02-17,line d,shift 1,6,1,8,0,3,842.0,2.0,0.0,0.0023752969121140144,0.07489583641290665,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.9251
2026-02-17,line d,shift 2,14,1,8,0,3,625.0,4.0,0.0,0.0064,0.04211805388331413,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.3435
2026-02-18,line d,shift 3,22,2,8,0,3,723.0,4.0,0.0,0.005532503457814661,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.1834
2026-02-17,line d,shift 1,6,1,8,0,3,948.0,4.0,0.0,0.004219409282700422,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.9865
2026-02-17,line d,shift 2,14,1,8,0,3,988.0,3.0,0.0,0.003036437246963563,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
2026-02-18,line d,shift 3,22,2,8,0,3,845.0,3.0,0.0,0.0035502958579881655,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.6292
2026-02-17,line d,shift 1,6,1,8,0,3,967.0,2.0,0.0,0.002068252326783868,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.5
2026-02-17,line d,shift 2,14,1,8,0,3,867.0,5.0,0.0,0.0057670126874279125,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.7541
2026-02-18,line d,shift 3,22,2,8,0,3,723.0,3.0,0.0,0.004149377593360996,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.5405
2026-02-18,line a,shift 1,6,2,8,0,0,997.0,3.0,0.0,0.003009027081243731,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.8024
2026-02-18,line a,shift 2,14,2,8,0,0,1050.0,4.0,0.0,0.0038095238095238095,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1.0
2026-02-19,line a,shift 3,22,3,8,0,0,1050.0,4.0,0.0,0.0038095238095238095,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.6132
2026-02-18,line a,shift 1,6,2,8,0,0,812.0,2.0,0.0,0.0024630541871921183,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.6885
2026-02-18,line a,shift 2,14,2,8,0,0,796.0,5.0,0.0,0.00628140703517588,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.9856
2026-02-19,line a,shift 3,22,3,8,0,0,730.0,5.0,0.0,0.00684931506849315,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.4455
2026-02-18,line a,shift 1,6,2,8,0,0,929.0,6.0,0.0,0.006458557588805167,0.10709635447710752,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.721
2026-02-18,line a,shift 2,14,2,8,0,0,859.0,3.0,0.0,0.0034924330616996507,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,0.873
2026-02-19,line a,shift 3,22,3,8,0,0,901.0,8.0,0.0,0.008879023307436182,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.4023
2026-02-18,line b,shift 1,6,2,8,0,1,770.0,2.0,0.0,0.0025974025974025974,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.4155
2026-02-18,line b,shift 2,14,2,8,0,1,1049.0,2.0,0.0,0.0019065776930409914,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.927
2026-02-19,line b,shift 3,22,3,8,0,1,733.0,3.0,0.0,0.004092769440654843,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.2522
2026-02-18,line b,shift 1,6,2,8,0,1,760.0,5.0,0.0,0.006578947368421052,0.016805555671453476,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.2559
2026-02-18,line b,shift 2,14,2,8,0,1,827.0,4.0,0.0,0.0048367593712212815,0.018680555745959282,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.9813
2026-02-19,line b,shift 3,22,3,8,0,1,615.0,1.0,0.0,0.0016260162601626016,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.6154
2026-02-18,line b,shift 1,6,2,8,0,1,998.0,6.0,0.0,0.006012024048096192,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1.0
2026-02-18,line b,shift 2,14,2,8,0,1,1005.0,6.0,0.0,0.005970149253731343,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
2026-02-19,line b,shift 3,22,3,8,0,1,1002.0,3.0,0.0,0.0029940119760479044,0.03687499836087227,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.9631
2026-02-18,line c,shift 1,6,2,8,0,2,987.0,3.0,0.0,0.00303951367781155,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.9219
2026-02-18,line c,shift 2,14,2,8,0,2,967.0,2.0,0.0,0.002068252326783868,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.9536
2026-02-19,line c,shift 3,22,3,8,0,2,1050.0,3.0,0.0,0.002857142857142857,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.5695
2026-02-18,line c,shift 1,6,2,8,0,2,784.0,3.0,0.0,0.003826530612244898,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.2714
2026-02-18,line c,shift 2,14,2,8,0,2,731.0,3.0,0.0,0.004103967168262654,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.9252
2026-02-19,line c,shift 3,22,3,8,0,2,808.0,1.0,0.0,0.0012376237623762376,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,1.0
2026-02-18,line c,shift 1,6,2,8,0,2,1009.0,5.0,0.0,0.004955401387512388,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.8237
2026-02-18,line c,shift 2,14,2,8,0,2,1048.0,3.0,0.0,0.0028625954198473282,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
2026-02-19,line c,shift 3,22,3,8,0,2,1007.0,4.0,0.0,0.003972194637537239,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,2,0.8633
2026-02-18,line d,shift 1,6,2,8,0,3,698.0,2.0,0.0,0.0028653295128939827,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.2471
