record_id,timestamp,record_date,machine_id,machine_name,line_id,line_name,line_process_id,shift_id,total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hours_to_next_failure_event,failure_next_24h,maintenance_risk_level
e36e6ae6-d02c-4782-b4ff-d51e993f6e8f,2026-05-11 21:30:00,2026-05-11,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,921,39.58,115.12,4,28800,0.9635,1.0,0.9635,1.0,4.0,4.0,0.0,0.0,2336.61,4.63,1,6,158.38,No,No Risk
b1b15a95-c4ac-495b-adac-6ed7a92817eb,2026-05-11 22:19:00,2026-05-11,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,692,36.47,86.5,3,28800,0.6504,1.0,0.6504,1.0,3.0,3.0,0.0,0.0,2336.61,4.66,1,6,157.56,No,No Risk
12b8e3ba-f089-460c-8507-8c7fb7fa2ea7,2026-05-12 11:32:00,2026-05-12,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,824,19.81,103.0,2,28800,0.4583,1.0,0.4583,1.0,2.0,2.0,0.0,0.0,2336.61,5.21,1,6,144.35,No,No Risk
631f99f5-f138-4a8b-bbca-84cc9b760066,2026-05-12 17:19:00,2026-05-12,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,746,32.22,93.25,5,28800,0.7465,1.0,0.7465,1.0,5.0,5.0,0.0,0.0,2336.61,5.46,1,6,138.56,No,No Risk
7d4dae98-6c7e-4142-8580-f352630aa6c9,2026-05-13 05:15:00,2026-05-13,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,755,14.84,94.38,2,28800,0.3418,1.0,0.3418,1.0,2.0,2.0,0.0,0.0,2336.61,5.95,1,6,126.63,No,No Risk
688cea93-f67d-4f8e-8d28-cf58483cab30,2026-05-13 13:36:00,2026-05-13,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,819,20.42,102.38,4,28800,0.4084,1.0,0.5105,0.8,5.0,4.0,1.0,0.2,2336.61,6.3,1,6,118.28,No,No Risk
399e2707-5a99-4fe3-bf1d-660d50f478fe,2026-05-13 20:40:00,2026-05-13,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,733,21.7,91.62,2,28800,0.4953,1.0,0.4953,1.0,2.0,2.0,0.0,0.0,2336.61,6.59,1,6,111.21,No,No Risk
6be04231-a1fb-4bac-8aee-1d4893163166,2026-05-14 01:12:00,2026-05-14,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,795,45.05,99.38,2,28800,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2336.61,6.78,1,6,106.68,No,No Risk
f45363c3-b409-4b07-9aef-98122b55e87c,2026-05-14 10:12:00,2026-05-14,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,857,29.99,124.46,5,24788,0.7978,0.8607,0.9269,1.0,5.0,5.0,0.0,0.0,2416.08,0.15,1,7,97.68,No,No Risk
5057428a-538e-4ed3-9148-9c0129d421b5,2026-05-14 19:04:00,2026-05-14,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,721,49.35,96.72,4,26835,0.9318,0.9318,1.0,1.0,4.0,4.0,0.0,0.0,2416.08,0.52,0,6,88.81,No,No Risk
bb03b059-b0a2-4424-bf5e-4fcb7c3ee2c9,2026-05-15 03:44:00,2026-05-15,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,856,50.62,118.05,4,26104,0.9064,0.9064,1.0,1.0,3.0,3.0,0.0,0.0,2416.08,0.88,0,6,80.15,No,No Risk
3440d5b5-3425-4ffe-83c7-d01deed700ec,2026-05-15 08:12:00,2026-05-15,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,768,28.16,96.0,3,28800,0.6627,1.0,0.6627,1.0,3.0,3.0,0.0,0.0,2416.08,1.06,0,6,75.68,No,No Risk
1fc11354-a05f-4a82-acd4-470f10af37dc,2026-05-15 15:05:00,2026-05-15,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,705,20.65,88.12,2,28800,0.424,1.0,0.424,1.0,2.0,2.0,0.0,0.0,2416.08,1.35,0,6,68.8,No,No Risk
e99a8eea-45c3-489a-abc1-40b4f5d8e467,2026-05-16 02:04:00,2026-05-16,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,812,25.4,101.5,3,28800,0.6834,1.0,0.6834,1.0,3.0,3.0,0.0,0.0,2416.08,1.81,0,6,57.81,No,No Risk
298c4161-448b-40d1-b206-9d7e36185364,2026-05-16 10:25:00,2026-05-16,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,723,9.88,90.38,4,28800,0.2111,1.0,0.2111,1.0,4.0,4.0,0.0,0.0,2416.08,2.16,0,6,49.46,No,No Risk
c9671a70-842a-4290-b561-342d08d830ca,2026-05-16 16:42:00,2026-05-16,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,756,35.68,94.5,5,28800,0.7056,1.0,0.7056,1.0,5.0,5.0,0.0,0.0,2416.08,2.42,0,6,43.18,No,No Risk
3eb5992e-d950-4d24-87b0-fd01af6ecafa,2026-05-16 22:40:00,2026-05-16,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,678,21.48,84.75,3,28800,0.3748,1.0,0.3748,1.0,3.0,3.0,0.0,0.0,2416.08,2.67,0,6,37.21,No,No Risk
dc4c914f-142d-47d3-925c-d53211a6898e,2026-05-17 10:39:00,2026-05-17,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,653,46.29,104.89,6,22412,0.7782,0.7782,1.0,1.0,6.0,6.0,0.0,0.0,2416.08,3.17,0,6,25.23,No,No Risk
d4b0ee88-bcda-407c-8760-e9ff7cc57c6e,2026-05-17 21:36:00,2026-05-17,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,707,53.66,108.18,5,23528,0.8169,0.8169,1.0,1.0,5.0,5.0,0.0,0.0,2433.72,0.14,0,6,14.28,Yes,Medium Risk
0445cba2-3683-4fe4-a405-a37c0dba3ff5,2026-05-18 04:26:00,2026-05-18,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,758,21.32,121.65,5,22431,0.5609,0.7789,0.7201,1.0,9.0,9.0,0.0,0.0,2433.72,0.42,0,6,7.45,Yes,Medium Risk
8c28a64b-56d5-4ddc-9623-532769f74903,2026-05-18 11:01:00,2026-05-18,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,750,24.5,105.5,3,25593,0.475,0.8886,0.7127,0.75,4.0,3.0,1.0,0.25,2433.72,0.7,0,6,0.86,Yes,Medium Risk
4ddff81f-3994-4467-8965-b55916c5e03a,2026-05-18 14:15:00,2026-05-18,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,739,20.65,102.17,5,26040,0.4762,0.9042,0.5267,1.0,5.0,5.0,0.0,0.0,2454.78,0.83,1,6,297.9,No,No Risk
68b08f98-c301-49b7-b550-991c4571cc44,2026-05-19 00:56:00,2026-05-19,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,698,26.25,91.4,9,27493,0.5147,0.9546,0.5392,1.0,1.0,0.0,1.0,1.0,2454.78,1.28,1,6,287.21,No,No Risk
bbfaa277-4a2f-421e-81ff-f73c787aeb85,2026-05-19 07:41:00,2026-05-19,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,729,35.41,131.17,6,20008,0.6947,0.6947,1.0,1.0,6.0,6.0,0.0,0.0,2454.78,1.56,1,6,280.46,No,No Risk
a8c44231-34fd-479d-b691-8cbd4a1b1c99,2026-05-19 16:46:00,2026-05-19,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,718,23.19,129.82,3,19911,0.4952,0.6914,0.7162,1.0,3.0,3.0,0.0,0.0,2456.78,1.94,2,7,271.38,No,No Risk
dbc9b8ab-a4ce-4090-a0d2-76e6110aa26d,2026-05-19 23:07:00,2026-05-19,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,773,29.41,111.61,0,24934,0.0,0.8658,0.7788,0.0,1.0,0.0,1.0,1.0,2646.9,0.2,2,7,265.03,No,No Risk
8bfcf9e3-0dac-4783-a81b-12397858618b,2026-05-20 06:36:00,2026-05-20,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,789,28.62,98.62,5,28800,0.6507,1.0,0.6507,1.0,5.0,5.0,0.0,0.0,2646.9,0.51,2,7,257.55,No,No Risk
d0ba3eb3-3a76-4b4c-a40d-9c3708bc7354,2026-05-20 15:55:00,2026-05-20,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,789,47.77,98.62,6,28800,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2646.9,0.9,2,7,248.23,No,No Risk
b7f3c200-196b-4ee6-9259-b4dac431e885,2026-05-21 04:23:00,2026-05-21,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,787,16.27,98.38,5,28800,0.3569,1.0,0.3569,1.0,5.0,5.0,0.0,0.0,2646.9,1.42,2,7,235.76,No,No Risk
9bad5b20-a29f-4628-a54f-63c3ea84414f,2026-05-21 11:42:00,2026-05-21,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,777,11.18,97.12,4,28800,0.2342,1.0,0.2342,1.0,4.0,4.0,0.0,0.0,2646.9,1.72,2,7,228.45,No,No Risk
1aea8886-0916-4f2a-8095-1fbe125c9750,2026-05-21 20:34:00,2026-05-21,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,847,11.49,105.88,3,28800,0.3006,1.0,0.3006,1.0,3.0,3.0,0.0,0.0,2646.9,2.09,2,7,219.58,No,No Risk
d4f16a8c-a412-48cf-912a-a182ef87e36f,2026-05-22 01:00:00,2026-05-22,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,925,16.91,115.62,5,28800,0.4519,1.0,0.4519,1.0,4.0,4.0,0.0,0.0,2646.9,2.28,2,7,215.15,No,No Risk
c03f24bb-2271-460f-ab9f-545e5de1babd,2026-05-22 12:40:00,2026-05-22,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,732,17.5,91.5,4,28800,0.3209,1.0,0.4011,0.8,5.0,4.0,1.0,0.2,2646.9,2.77,2,7,203.48,No,No Risk
ccd37f21-8a1d-43ac-bd21-c975988cf610,2026-05-22 17:16:00,2026-05-22,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,735,27.05,91.88,6,28800,0.6194,1.0,0.6194,1.0,6.0,6.0,0.0,0.0,2646.9,2.96,2,7,198.88,No,No Risk
ab785491-b990-4798-9e8f-3309aa4b3fcd,2026-05-23 03:25:00,2026-05-23,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,690,16.74,86.25,4,28800,0.3208,1.0,0.3208,1.0,3.0,3.0,0.0,0.0,2646.9,3.38,2,7,188.73,No,No Risk
38e5b75c-5465-498c-bb62-f5d7f533d1b6,2026-05-23 10:53:00,2026-05-23,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,722,35.87,90.25,5,28800,0.7355,1.0,0.7355,1.0,5.0,5.0,0.0,0.0,2646.9,3.69,2,7,181.26,No,No Risk
56e2b957-d832-458f-a850-93463cbe7a99,2026-05-23 20:05:00,2026-05-23,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,925,42.78,115.62,2,28800,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2646.9,4.07,2,7,172.06,No,No Risk
1a852a1c-8aca-4ed7-86d2-c40e70f8f02c,2026-05-24 00:40:00,2026-05-24,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,590,27.91,73.75,3,28800,0.515,1.0,0.515,1.0,2.0,2.0,0.0,0.0,2646.9,4.27,2,7,167.48,No,No Risk
8a7733a7-83aa-40ce-be44-b96938b31861,2026-05-24 12:31:00,2026-05-24,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,792,40.48,99.0,4,28800,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2646.9,4.76,2,7,155.63,No,No Risk
e2694680-4cd7-4836-9df0-cc4622cba2ba,2026-05-24 20:38:00,2026-05-24,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,747,36.22,93.38,3,28800,0.8251,1.0,0.8251,1.0,3.0,3.0,0.0,0.0,2646.9,5.1,2,7,147.51,No,No Risk
43910936-f27f-4dbe-8d06-e2d18dac535f,2026-05-25 04:18:00,2026-05-25,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,652,34.39,81.5,2,28800,0.6269,1.0,0.6269,1.0,2.0,2.0,0.0,0.0,2646.9,5.42,2,7,139.85,No,No Risk
e1337376-c1a3-4fdb-9f1e-c4f9be926c57,2026-05-25 06:37:00,2026-05-25,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,813,22.52,101.62,2,28800,0.4235,1.0,0.6352,0.6667,3.0,2.0,1.0,0.3333,2646.9,5.51,2,7,137.53,No,No Risk
a24bf542-b660-4d63-ad9e-13e6f22a7e95,2026-05-25 21:48:00,2026-05-25,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,703,26.76,87.88,5,28800,0.5377,1.0,0.5377,1.0,5.0,5.0,0.0,0.0,2646.9,6.15,1,6,122.35,No,No Risk
7d00064c-96e2-49ca-9ff4-d50b106ac013,2026-05-26 03:47:00,2026-05-26,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,925,24.46,115.62,2,28800,0.5935,1.0,0.5935,1.0,5.0,4.0,1.0,0.2,2646.9,6.39,1,6,116.36,No,No Risk
428431ac-a797-4536-b0d4-79df5a15be44,2026-05-26 08:54:00,2026-05-26,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,751,36.85,93.88,6,28800,0.8065,1.0,0.8065,1.0,6.0,6.0,0.0,0.0,2646.9,6.61,1,6,111.25,No,No Risk
529a4e90-9763-4dbc-becb-d632cf9026a4,2026-05-26 17:58:00,2026-05-26,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,773,11.96,96.62,5,28800,0.2582,1.0,0.2582,1.0,5.0,5.0,0.0,0.0,2646.9,6.99,0,6,102.18,No,No Risk
75f34588-828a-4bed-a921-611f3c3e6a6b,2026-05-27 02:15:00,2026-05-27,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,742,20.86,92.75,4,28800,0.4054,1.0,0.5068,0.8,4.0,4.0,0.0,0.0,2646.9,7.33,0,6,93.9,No,No Risk
ca059ff6-a302-477e-b9f3-00fc86ae1333,2026-05-27 12:28:00,2026-05-27,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,653,35.78,102.6,5,22912,0.6101,0.7956,0.9203,0.8333,6.0,5.0,1.0,0.1667,2646.9,7.76,0,6,83.68,No,No Risk
bd3d4f4a-3ae5-41fe-acfc-db4078897149,2026-05-27 17:22:00,2026-05-27,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,710,23.59,116.73,4,21896,0.5382,0.7603,0.7079,1.0,4.0,4.0,0.0,0.0,2646.9,7.96,0,7,78.78,No,No Risk
c250ade5-5767-4dcf-98ce-773dac812341,2026-05-28 01:37:00,2026-05-28,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,743,32.0,107.4,4,24904,0.7817,0.8647,0.904,1.0,4.0,3.0,1.0,0.25,2722.01,0.19,0,7,70.53,No,No Risk
08c7e4f7-3084-4197-bf5e-c12bbd05ba1a,2026-05-28 12:22:00,2026-05-28,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,712,17.27,89.0,6,28800,0.4116,1.0,0.4116,1.0,6.0,6.0,0.0,0.0,2722.01,0.64,0,7,59.78,No,No Risk
a4f6edb2-9829-489e-800d-d28d0e5cfcc8,2026-05-28 19:44:00,2026-05-28,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,15b09269-ea40-4cc7-aeca-d0c85b53e3da,925,37.09,115.62,3,28800,0.9607,1.0,0.9607,1.0,3.0,3.0,0.0,0.0,2722.01,0.95,0,7,52.41,No,No Risk
e0119306-d86c-4225-8220-14171fad1eca,2026-05-29 00:24:00,2026-05-29,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,b1b71e03-f8a2-456d-b6a6-389839d0bdd4,819,28.98,102.38,3,28800,0.4598,1.0,0.6131,0.75,2.0,2.0,0.0,0.0,2722.01,1.14,0,7,47.75,No,No Risk
1f4d7755-6c7d-4580-9d1e-da49ed38a56c,2026-05-29 12:24:00,2026-05-29,40562c3a-a3ca-42ce-845b-a30eb7d29baf,Torque Screwdriver Cell 02,0a4d2182-cf07-4dc3-b494-5cc84d4e97d9,Line A,bc5bffc2-b9da-478c-bde9-6562d65b58d5,4a28e93f-183c-4b5f-9e90-703d80626680,763,18.39,95.38,3,28800,0.4517,1.0,0.4517,1.0,3.0,3.0,0.0,0.0,2722.01,1.64,0,7,35.75,No,No Risk
